row_number,wals_code,iso_code,glottocode,name,genus,family,macroarea,latitude,longitude
1636,mxp,mil,peno1244,Mixtec (Peñoles),Mixtecan,Oto-Manguean,North America,17.0833333333,-96.9166666667
1637,mxs,mks,sila1250,Mixtec (Silacayoapan),Mixtecan,Oto-Manguean,North America,17.5,-98.1666666667
1638,mxt,miy,ayut1236,Mixtec (Ayutla),Mixtecan,Oto-Manguean,North America,16.9166666667,-99.1666666667
1639,mxu,mih,chay1249,Mixtec (Chayuco),Mixtecan,Oto-Manguean,North America,16.4166666667,-97.8333333333
1640,mxx,mxp,,Mixe (Ayutla),Mixe-Zoque,Mixe-Zoque,North America,17.0833333333,-96.0833333333
1641,mxy,mpm,yoso1239,Mixtec (Yosondúa),Mixtecan,Oto-Manguean,North America,16.9166666667,-97.5833333333
1642,mxz,miz,coat1241,Mixtec (Coatzospan),Mixtecan,Oto-Manguean,North America,18.0833333333,-96.5833333333
1643,mya,slz,maya1282,Ma'ya,South Halmahera - West New Guinea,Austronesian,Papunesia,-1.25,130.916666667
1644,myg,mdm,mayo1261,Mayogo,Ubangi,Niger-Congo,Africa,3.0,29.0
1645,myi,mpc,mang1381,Mangarrayi,Mangarrayi,Mangarrayi-Maran,Australia,-14.6666666667,133.5
1646,myk,zlm,mala1479,Malay (Kuala Lumpur),Malayo-Sumbawan,Austronesian,Eurasia,3.16666666667,101.7
1647,mym,mal,mala1464,Malayalam,Southern Dravidian,Dravidian,Eurasia,10.0,76.5
1648,myn,mhy,maan1238,Ma'anyan,Barito,Austronesian,Papunesia,-2.0,115.0
1649,myo,mfy,mayo1264,Mayo,Cahita,Uto-Aztecan,North America,26.0,-108.0
1650,myr,mcf,mats1244,Matsés,Panoan,Panoan,South America,-5.41666666667,-73.25
1651,myy,,mayk1239,Mayi-Yapi,Northern Pama-Nyungan,Pama-Nyungan,Australia,-20.0,141.0
1652,mzc,maq,chiq1250,Mazatec (Chiquihuitlán),Popolocan,Oto-Manguean,North America,17.75,-96.9166666667
1653,mzh,mau,huau1238,Mazatec (Huautla),Popolocan,Oto-Manguean,North America,18.25,-96.8333333333
1654,mzn,mzn,maza1291,Mazanderani,Iranian,Indo-European,Eurasia,36.5,52.0
1655,naa,cld,chal1275,Neo-Aramaic (Amadiya),Semitic,Afro-Asiatic,Eurasia,37.0,43.0
1656,nab,naf,naba1256,Nabak,Finisterre-Huon,Trans-New Guinea,Papunesia,-6.41666666667,147.0
1657,nad,mbj,nade1244,Nadëb,Nadahup,Nadahup,South America,-1.0,-66.5
1658,naf,nfr,nafa1258,Nafaanra,Gur,Niger-Congo,Africa,8.0,-2.58333333333
1659,nag,nce,yale1246,Nagatman,Yale,Yale,Papunesia,-3.75,141.5
1660,nah,nll,niha1238,Nahali,Nahali,Nahali,Eurasia,19.75,77.8333333333
1661,nai,gld,nana1257,Nanai,Tungusic,Altaic,Eurasia,49.5,137.0
1662,naj,aij,lish1245,Neo-Aramaic (Arbel Jewish),Semitic,Afro-Asiatic,Eurasia,31.75,35.0
1663,nak,nak,naka1262,Nakanai,Oceanic,Austronesian,Papunesia,-5.58333333333,150.583333333
1664,nal,nal,nali1244,Nalik,Oceanic,Austronesian,Papunesia,-2.95,151.333333333
1665,nam,nnm,nami1256,Namia,Yellow River,Sepik,Papunesia,-3.83333333333,141.75
1666,nan,kln,nand1266,Nandi,Nilotic,Eastern Sudanic,Africa,0.25,35.0
1667,nap,trg,lish1246,Neo-Aramaic (Persian Azerbaijan),Semitic,Afro-Asiatic,Eurasia,38.0,47.0
1668,nar,nrb,nara1262,Nara (in Ethiopia),Nara,Eastern Sudanic,Africa,15.0833333333,37.5833333333
1669,nas,nas,naas1242,Nasioi,East Bougainville,East Bougainville,Papunesia,-6.33333333333,155.583333333
1670,nat,ncz,natc1249,Natchez,Natchez,Natchez,North America,31.75,-91.3333333333
1671,nau,nau,naur1243,Nauruan,Oceanic,Austronesian,Papunesia,-0.5,166.916666667
1672,nav,nav,nava1243,Navajo,Athapaskan,Na-Dene,North America,36.1666666667,-108.0
1673,nax,nxq,naxi1245,Naxi,Naxi,Sino-Tibetan,Eurasia,27.5,100.0
1674,nbb,nmb,bign1238,Nambas (Big),Oceanic,Austronesian,Papunesia,-16.0833333333,167.2
1675,nbd,dgl,kenu1236,Nubian (Dongolese),Nubian,Eastern Sudanic,Africa,18.25,30.75
1676,nbe,ngc,ngom1268,Ngombe,Bantoid,Niger-Congo,Africa,3.0,23.0
1677,nbh,ghl,ghul1238,Ghulfan,Nubian,Eastern Sudanic,Africa,12.0,31.0
1678,nbk,ntu,natu1246,Natügu,Oceanic,Austronesian,Papunesia,-10.7833333333,165.866666667
1679,nbm,nbm,ngba1284,Ngbaka (Ma'bo),Ubangi,Niger-Congo,Africa,3.56,18.36
1680,nbo,now,nyam1277,Nyambo,Bantoid,Niger-Congo,Africa,-1.0,31.3333333333
1681,nbr,gym,ngab1239,Ngäbere,Guaymiic,Chibchan,North America,8.66666666667,-82.0
1682,nca,caq,carn1240,Nicobarese (Car),Nicobarese,Austro-Asiatic,Eurasia,9.0,93.0
1683,ncm,bud,ntch1242,Ncàm,Gur,Niger-Congo,Africa,9.33333333333,0.666666666667
1684,ndb,nbl,sout2808,Ndebele (in South Africa),Bantoid,Niger-Congo,Africa,-25.3333333333,29.0
1685,nde,nnb,nand1264,Nande,Bantoid,Niger-Congo,Africa,-0.0833333333333,29.1666666667
1686,ndg,ndz,ndog1248,Ndogo,Ubangi,Niger-Congo,Africa,7.75,27.0
1687,ndi,nbw,nort2774,Ngbandi,Ubangi,Niger-Congo,Africa,3.75,22.0
1688,ndj,djj,djee1236,Ndjébbana,Ndjébbana,Mangrida,Australia,-12.1666666667,134.116666667
1689,ndo,ndo,ndon1254,Ndonga,Bantoid,Niger-Congo,Africa,-18.0,17.0
1690,ndr,fij,fiji1243,Nadroga,Oceanic,Austronesian,Papunesia,-18.0833333333,177.416666667
1691,ndt,ndv,ndut1239,Ndut,Northern Atlantic,Niger-Congo,Africa,14.9166666667,-16.9166666667
1692,ndu,nmd,ndum1239,Ndumu,Bantoid,Niger-Congo,Africa,-1.66666666667,13.5833333333
1693,ndy,djk,ndyu1242,Ndyuka,Creoles and Pidgins,other,South America,4.5,-54.5
1694,ned,dse,dutc1253,Nederlandse Gebarentaal,Sign Languages,other,Eurasia,52.25,5.5
1695,neg,neg,negi1245,Negidal,Tungusic,Altaic,Eurasia,53.0,139.0
1696,neh,nsn,neha1247,Nehan,Oceanic,Austronesian,Papunesia,-4.5,154.2
1697,nel,nee,kuma1276,Nelemwa,Oceanic,Austronesian,Papunesia,-20.25,164.083333333
1698,nen,yrk,nene1249,Nenets,Samoyedic,Uralic,Eurasia,69.0,72.0
1699,nep,nep,nepa1252,Nepali,Indic,Indo-European,Eurasia,28.0,85.0
1700,nev,ood,toho1245,Nevome,Tepiman,Uto-Aztecan,North America,31.0,-112.5
1701,new,new,newa1246,Newari (Kathmandu),Mahakiranti,Sino-Tibetan,Eurasia,27.6666666667,85.5
1702,ney,ney,neyo1238,Neyo,Kru,Niger-Congo,Africa,5.0,-6.0
1703,nez,nez,nezp1238,Nez Perce,Sahaptian,Penutian,North America,46.0,-116.0
1704,nga,nio,ngan1291,Nganasan,Samoyedic,Uralic,Eurasia,71.0,93.0
1705,ngb,nga,ngba1285,Ngbaka (Minagende),Gbaya-Manza-Ngbaka,Niger-Congo,Africa,3.5,20.0
1706,ngd,nxg,ngad1261,Ngad'a,Central Malayo-Polynesian,Austronesian,Papunesia,-8.83333333333,121.0
1707,nge,nge,ngem1255,Ngemba,Bantoid,Niger-Congo,Africa,6.2,10.0
1708,ngg,nam,nang1259,Ngan'gityemerri,Ngankikurungkurr,Southern Daly,Australia,-14.25,130.416666667
1709,ngi,wyb,wang1291,Ngiyambaa,Southeastern Pama-Nyungan,Pama-Nyungan,Australia,-31.75,145.5
1710,ngj,nju,ngad1258,Ngadjumaja,Western Pama-Nyungan,Pama-Nyungan,Australia,-32.3333333333,123.833333333
1711,ngk,nam,nang1259,Ngankikurungkurr,Ngankikurungkurr,Southern Daly,Australia,-14.0,130.5
1712,ngl,nig,ngal1293,Ngalakan,Ngalakan,Gunwinyguan,Australia,-14.25,134.0
1713,ngm,sba,ngam1268,Ngambay,Bongo-Bagirmi,Central Sudanic,Africa,8.66666666667,16.0
1714,ngn,nid,ngan1295,Ngandi,Ngandi,Gunwinyguan,Australia,-13.8333333333,135.0
1715,ngo,ngo,ngon1269,Ngoni,Bantoid,Niger-Congo,Africa,-11.0,36.0
1716,ngr,nay,narr1259,Ngarinyeri,Southeastern Pama-Nyungan,Pama-Nyungan,Australia,-36.0,140.0
1717,ngt,nmf,tang1336,Naga (Tangkhul),Kuki-Chin,Sino-Tibetan,Eurasia,25.0,94.5
1718,ngu,llp,nort2836,Nguna,Oceanic,Austronesian,Papunesia,-16.9166666667,168.5
1719,ngw,nxn,ngaw1240,Ngawun,Northern Pama-Nyungan,Pama-Nyungan,Australia,-19.0,141.5
1720,ngy,nbj,ngar1235,Ngarinyman,Western Pama-Nyungan,Pama-Nyungan,Australia,-16.5,130.5
1721,ngz,ngi,ngiz1242,Ngizim,West Chadic,Afro-Asiatic,Africa,12.0833333333,10.9166666667
1722,nha,,nhan1238,Nhanda,Western Pama-Nyungan,Pama-Nyungan,Australia,-27.0,114.166666667
1723,nhc,nhn,cent2132,Nahuatl (Central),Aztecan,Uto-Aztecan,North America,19.0,-98.25
1724,nhh,nhe,huas1257,Nahuatl (Huasteca),Aztecan,Uto-Aztecan,North America,22.0,-99.0
1725,nhm,ncl,mich1245,Nahuatl (Michoacán),Aztecan,Uto-Aztecan,North America,18.5,-103.0
1726,nhn,ncj,nort2957,Nahuatl (North Puebla),Aztecan,Uto-Aztecan,North America,20.0,-98.25
1727,nhp,,poch1244,Nahuatl (Pochutla),Aztecan,Uto-Aztecan,North America,15.75,-96.5
1728,nht,nhg,tete1251,Nahuatl (Tetelcingo),Aztecan,Uto-Aztecan,North America,19.6666666667,-99.0
1729,nhu,,,Nahuatl (Huauchinango),Aztecan,Uto-Aztecan,,20.1666666667,-98.0833333333
1730,nhx,ngu,guer1241,Nahuatl (Xalitla),Aztecan,Uto-Aztecan,North America,18.0,-99.5
1731,nia,nia,nias1242,Nias,Northwest Sumatra-Barrier Islands,Austronesian,Papunesia,1.0,97.75
1732,nic,ncb,cent1990,Nicobarese,Nicobarese,Austro-Asiatic,Eurasia,7.0,93.8333333333
1733,nif,num,niua1240,Niuafo'ou,Oceanic,Austronesian,Papunesia,-15.5666666667,-175.616666667
1734,nih,jsl,japa1238,Nihon Shuwa (Japanese Sign Language),Sign Languages,other,Eurasia,36.0,139.0
1735,nim,nir,nucl1633,Nimboran,Nimboran,Nimboran,Papunesia,-2.5,140.166666667
1736,nin,niz,ning1273,Ningil,Wapei-Palei,Torricelli,Papunesia,-3.5,142.25
1737,nis,njz,nyis1236,Nyishi,Tani,Sino-Tibetan,Eurasia,27.5,93.5
1738,nit,dtd,diti1235,Nitinaht,Southern Wakashan,Wakashan,North America,48.6666666667,-124.75
1739,niu,niu,niue1239,Niuean,Oceanic,Austronesian,Papunesia,-19.05,-170.116666667
1740,niv,niv,gily1242,Nivkh,Nivkh,Nivkh,Eurasia,53.3333333333,142.0
1741,nju,nys,nyun1247,Nyungar,Western Pama-Nyungan,Pama-Nyungan,Australia,-33.75,122.0
1742,nkb,ngk,ngal1292,Ngalkbun,Gunwinygic,Gunwinyguan,Australia,-13.5,134.833333333
1743,nke,isi,nkem1242,Nkem,Bantoid,Niger-Congo,Africa,6.58333333333,8.58333333333
1744,nkk,nck,naka1260,Nakkara,Nakkara,Mangrida,Australia,-12.1166666667,134.416666667
1745,nkn,nko,nkon1245,Nkonya,Kwa,Niger-Congo,Africa,7.16666666667,0.25
1746,nko,cgg,chig1238,Nkore-Kiga,Bantoid,Niger-Congo,Africa,-0.916666666667,29.8333333333
1747,nkr,nkr,nuku1260,Nukuoro,Oceanic,Austronesian,Papunesia,3.83333333333,154.916666667
1748,nkt,cbn,nyah1250,Nyah Kur (Tha Pong),Monic,Austro-Asiatic,Eurasia,15.6666666667,101.666666667
1749,nku,xnz,kenu1236,Nubian (Kunuz),Nubian,Eastern Sudanic,Africa,23.0,33.0
1750,nlr,nrk,ngar1286,Ngarla,Western Pama-Nyungan,Pama-Nyungan,Australia,-20.0,119.0
1751,nlu,nrl,ngar1287,Ngarluma,Western Pama-Nyungan,Pama-Nyungan,Australia,-20.8333333333,117.5
1752,nly,nly,nyam1271,Nyamal,Western Pama-Nyungan,Pama-Nyungan,Australia,-21.0,119.0
1753,nma,nbi,maon1238,Naga (Mao),Kuki-Chin,Sino-Tibetan,Eurasia,25.5,94.3333333333
1754,nmb,nab,sout2994,Nambikuára (Southern),Nambikuaran,Nambikuaran,South America,-14.0,-59.5
1755,nmd,smq,samo1303,Nomad,East Strickland,East Strickland,Papunesia,-6.16666666667,142.25
1756,nmi,nhx,isth1242,Nahuatl (Mecayapan Isthmus),Aztecan,Uto-Aztecan,North America,18.25,-94.8333333333
1757,nmm,nmm,mana1288,Manange,Bodic,Sino-Tibetan,Eurasia,28.5833333333,84.0
1758,nmp,,,Nahuatl (Milpa Alta),Aztecan,Uto-Aztecan,,19.25,-99.1666666667
1759,nnc,ncb,cent1990,Nancowry,Nicobarese,Austro-Asiatic,Eurasia,8.05,93.5
1760,nnd,anh,nend1239,Nend,Madang,Trans-New Guinea,Papunesia,-5.0,144.916666667
1761,nne,nen,neng1238,Nengone,Oceanic,Austronesian,Papunesia,-21.5,168.0
1762,nng,nyj,nyan1304,Nyanga,Bantoid,Niger-Congo,Africa,-1.25,28.1666666667
1763,nnk,nnk,nank1250,Nankina,Finisterre-Huon,Trans-New Guinea,Papunesia,-5.78333333333,146.45
1764,nnm,tvl,tuva1244,Nanumea,Oceanic,Austronesian,Papunesia,-5.66666666667,176.116666667
1765,nnn,nuv,nort2784,Nuni (Northern),Gur,Niger-Congo,Africa,12.1666666667,-3.0
1766,nnt,nnt,nant1249,Nanticoke,Algonquian,Algic,North America,38.0,-76.25
1767,nob,fia,nobi1240,Nobiin,Nubian,Eastern Sudanic,Africa,21.0,31.0
1768,noc,njb,noct1238,Nocte,Northern Naga,Sino-Tibetan,Eurasia,27.0,95.5
1769,nog,nog,noga1249,Noghay,Turkic,Altaic,Eurasia,44.0,46.0
1770,nok,nog,noga1249,Noghay (Karagash),Turkic,Altaic,Eurasia,47.5,47.25
1771,nom,not,noma1263,Nomatsiguenga,Pre-Andine Arawakan,Arawakan,South America,-11.6666666667,-74.5
1772,non,nhu,noon1243,Noni,Bantoid,Niger-Congo,Africa,6.41666666667,10.5833333333
1773,noo,snf,noon1242,Noon,Northern Atlantic,Niger-Congo,Africa,14.8333333333,-16.8333333333
1774,nor,nob,norw1259,Norwegian,Germanic,Indo-European,Eurasia,61.0,8.0
1775,npa,nhp,isth1241,Nahuatl (Pajapan),Aztecan,Uto-Aztecan,North America,18.25,-94.75
1776,nph,npa,narp1239,Nar-Phu,Bodic,Sino-Tibetan,Eurasia,28.6666666667,84.25
1777,npi,pcm,nige1257,Nigerian Pidgin,Creoles and Pidgins,other,Africa,6.5,3.33333333333
1778,npn,nag,naga1394,Naga Pidgin,Creoles and Pidgins,other,Eurasia,25.6666666667,94.0
1779,npu,npy,napu1241,Napu,Celebic,Austronesian,Papunesia,-1.33333333333,120.416666667
1780,nrg,sen,nane1238,Nanerge,Gur,Niger-Congo,Africa,11.75,-5.0
1781,nrm,nrm,naro1251,Narom,North Borneo,Austronesian,Papunesia,4.41666666667,114.0
1782,nro,nhr,naro1249,Nharo,Khoe-Kwadi,Khoe-Kwadi,Africa,-22.3333333333,20.5
1783,nse,nse,nsen1242,Nsenga,Bantoid,Niger-Congo,Africa,-14.5,30.8333333333
1784,nsg,ncg,nisg1240,Nisgha,Tsimshianic,Penutian,North America,55.0,-130.0
1785,nsk,nsk,nask1242,Naskapi,Algonquian,Algic,North America,56.0,-70.0
1786,nsn,nsz,nise1244,Nisenan,Maiduan,Penutian,North America,39.0,-121.0
1787,nsy,aii,assy1241,Neo-Aramaic (Assyrian),Semitic,Afro-Asiatic,Eurasia,36.0,41.0
1788,nsz,azz,high1278,Nahuatl (Sierra de Zacapoaxtla),Aztecan,Uto-Aztecan,North America,19.5833333333,-97.3333333333
1789,nte,nsl,norw1255,Norsk Tegnspråk,Sign Languages,other,Eurasia,61.0,9.0
1790,nti,niy,ngit1239,Ngiti,Lendu,Central Sudanic,Africa,1.33333333333,30.25
1791,ntj,ntj,ngaa1240,Ngaanyatjarra,Western Pama-Nyungan,Pama-Nyungan,Australia,-26.0,126.5
1792,ntn,ntm,nate1242,Nateni,Gur,Niger-Congo,Africa,10.5,1.16666666667
1793,nto,nto,ntom1248,Ntomba,Bantoid,Niger-Congo,Africa,-2.0,18.3333333333
1794,ntu,yrk,nene1249,Nenets (Tundra),Samoyedic,Uralic,Eurasia,70.0,76.0
1795,nua,nxl,nuau1240,Nuaulu,Central Malayo-Polynesian,Austronesian,Papunesia,-3.25,129.166666667
1796,nub,kcn,nubi1253,Nubi,Creoles and Pidgins,other,Africa,0.666666666667,32.0833333333
1797,nue,nus,nuer1246,Nuer,Nilotic,Eastern Sudanic,Africa,8.33333333333,32.0
1798,nug,nuy,nung1290,Nunggubuyu,Nunggubuyu,Gunwinyguan,Australia,-13.75,135.666666667
1799,nuk,mbr,nuka1242,Nukak,Cacua-Nukak,Cacua-Nukak,South America,2.5,-71.5
1800,nun,nut,nung1283,Nung (in Vietnam),Kam-Tai,Tai-Kadai,Eurasia,21.9166666667,106.416666667
1801,nup,nup,nupe1254,Nupe,Nupoid,Niger-Congo,Africa,9.16666666667,5.41666666667
1802,nus,nuf,nusu1239,Nusu,Burmese-Lolo,Sino-Tibetan,Eurasia,26.75,99.0
1803,nuu,noo,noot1239,Nuuchahnulth,Southern Wakashan,Wakashan,North America,49.6666666667,-126.666666667
1804,nvs,niv,gily1242,Nivkh (South Sakhalin),Nivkh,Nivkh,Eurasia,47.0,142.5
1805,nwd,new,newa1246,Newar (Dolakha),Mahakiranti,Sino-Tibetan,Eurasia,27.3333333333,86.0
1806,nya,nyt,nyaw1247,Nyawaygi,Northern Pama-Nyungan,Pama-Nyungan,Australia,-19.0,146.166666667
1807,nyg,nyp,nyan1313,Nyangi,Kuliak,Eastern Sudanic,Africa,3.41666666667,33.5833333333
1808,nyh,nih,nyih1240,Nyiha,Bantoid,Niger-Congo,Africa,-10.0,33.0
1809,nyi,nyi,amas1236,Nyimang,Nyimang,Eastern Sudanic,Africa,12.1666666667,29.3333333333
1810,nyk,tpq,tukp1239,Nyamkad,Bodic,Sino-Tibetan,Eurasia,32.0,78.5
1811,nyl,yly,nyal1254,Nyelâyu,Oceanic,Austronesian,Papunesia,-20.3333333333,164.333333333
1812,nym,nym,nyam1276,Nyamwezi,Bantoid,Niger-Congo,Africa,-5.0,33.0
1813,nyn,nyh,nyig1240,Nyigina,Nyulnyulan,Nyulnyulan,Australia,-18.0,124.333333333
1814,nyr,nna,nyan1301,Nyangumarda,Western Pama-Nyungan,Pama-Nyungan,Australia,-20.0,121.0
1815,nyu,nyv,nyul1247,Nyulnyul,Nyulnyulan,Nyulnyulan,Australia,-17.0,122.833333333
1816,nza,nzk,nzak1247,Nzakara,Ubangi,Niger-Congo,Africa,5.0,23.0
1817,nze,nzm,zeme1240,Naga (Zeme),Kuki-Chin,Sino-Tibetan,Eurasia,25.1666666667,93.5
1818,nzs,nzs,newz1236,New Zealand Sign Language,Sign Languages,other,Papunesia,-43.0,172.0
1819,obg,ogu,ogbr1243,Ogbronuagum,Cross River,Niger-Congo,Africa,4.75,6.86666666667
1820,obk,afz,obok1239,Obokuitai,Lakes Plain,Lakes Plain,Papunesia,-3.0,138.0
1821,obo,ann,obol1243,Obolo,Cross River,Niger-Congo,Africa,4.58333333333,7.83333333333
1822,oca,oca,ocai1244,Ocaina,Huitoto,Huitotoan,South America,-2.75,-71.75
1823,occ,oci,occi1239,Occitan,Romance,Indo-European,Eurasia,44.0,2.0
1824,ocu,ocu,atzi1235,Ocuilteco,Matlatzincan,Oto-Manguean,North America,18.9166666667,-99.6666666667
1825,ogb,ogb,ogbi1239,Ogbia,Cross River,Niger-Congo,Africa,4.66666666667,6.25
1826,oi,oyb,oyyy1238,Oi,Bahnaric,Austro-Asiatic,Eurasia,14.8333333333,107.166666667
1827,oir,xal,kalm1243,Oirat,Mongolic,Altaic,Eurasia,37.5,93.0
1828,oix,otz,ixte1237,Otomí (Ixtenco),Otomian,Oto-Manguean,North America,19.0833333333,-97.9166666667
1829,oji,ojg,east2542,Ojibwa (Eastern),Algonquian,Algic,North America,46.0,-80.0
1830,ojm,ciw,chip1241,Ojibwe (Minnesota),Algonquian,Algic,North America,47.6666666667,-92.5
1831,ojs,ojs,seve1240,Ojibwa (Severn),Algonquian,Algic,North America,53.0,-90.0
1832,oka,oka,okan1243,Okanagan,Interior Salish,Salishan,North America,49.5,-118.5
1833,oko,ort,adiv1239,Oriya (Kotia),Indic,Indo-European,Eurasia,18.3333333333,83.0
1834,oks,opm,oksa1245,Oksapmin,Oksapmin,Oksapmin,Papunesia,-5.16666666667,142.166666667
1835,oku,oku,okuu1243,Oku,Bantoid,Niger-Congo,Africa,6.25,10.5
1836,olm,nij,ngaj1237,Oloh Mangtangai,Barito,Austronesian,Papunesia,-0.833333333333,113.0
1837,olo,ong,oloo1241,Olo,Wapei-Palei,Torricelli,Papunesia,-3.41666666667,142.0
1838,olu,plo,olut1240,Olutec,Mixe-Zoque,Mixe-Zoque,North America,17.95,-95.0
1839,oma,omg,omag1248,Omagua,Tupi-Guaraní,Tupian,South America,-4.0,-73.5
1840,omh,oma,omah1247,Omaha,Core Siouan,Siouan,North America,42.0,-97.25
1841,omi,aom,omie1241,Ömie,Koiarian,Trans-New Guinea,Papunesia,-9.05,148.083333333
1842,ond,one,onei1249,Oneida,Northern Iroquoian,Iroquoian,North America,43.0,-75.6666666667
1843,one,aun,molm1235,One,West Wapei,Torricelli,Papunesia,-3.25,141.916666667
1844,ong,oon,onge1236,Onge,South Andamanese,South Andamanese,Eurasia,10.75,92.4166666667
1845,onn,ono,onon1246,Onondaga,Northern Iroquoian,Iroquoian,North America,42.75,-76.1666666667
1846,ono,ons,onoo1246,Ono,Finisterre-Huon,Trans-New Guinea,Papunesia,-6.16666666667,147.583333333
1847,ood,ood,toho1245,O'odham,Tepiman,Uto-Aztecan,North America,32.0,-112.0
1848,ora,ema,emai1241,Emai,Edoid,Niger-Congo,Africa,7.08333333333,5.91666666667
1849,orb,gax,bora1271,Oromo (Boraana),Lowland East Cushitic,Afro-Asiatic,Africa,4.5,38.5
1850,orc,oac,oroc1248,Oroch,Tungusic,Altaic,Eurasia,50.3333333333,137.5
1851,ord,mvf,peri1253,Ordos,Mongolic,Altaic,Eurasia,39.0,109.0
1852,ore,ore,orej1242,Orejón,Tucanoan,Tucanoan,South America,-2.83333333333,-72.5
1853,orh,hae,east2652,Oromo (Harar),Lowland East Cushitic,Afro-Asiatic,Africa,9.0,42.0
1854,ori,ras,tega1236,Orig,Rashad,Kordofanian,Africa,12.1666666667,30.8333333333
1855,ork,oaa,orok1265,Orok,Tungusic,Altaic,Eurasia,49.5,143.5
1856,orl,oro,orok1267,Orokolo,Eleman Proper,Eleman,Papunesia,-7.83333333333,145.333333333
1857,orm,oru,ormu1247,Ormuri,Iranian,Indo-European,Eurasia,32.5,69.75
1858,oro,okv,orok1269,Orokaiva,Binanderean,Trans-New Guinea,Papunesia,-8.83333333333,148.25
1859,orw,ssn,waat1238,Oromo (Waata),Lowland East Cushitic,Afro-Asiatic,Africa,-3.33333333333,39.8333333333
1860,ory,ury,orya1242,Orya,Orya,Tor-Orya,Papunesia,-2.75,139.833333333
1861,osa,osa,osag1243,Osage,Core Siouan,Siouan,North America,37.0,-94.0
1862,osm,otq,quer1236,Otomí (Santiago Mexquititlan),Otomian,Oto-Manguean,North America,20.0833333333,-100.083333333
1863,oss,oss,osse1243,Ossetic,Iranian,Indo-European,Eurasia,43.0,44.0
1864,otm,ote,mezq1235,Otomí (Mezquital),Otomian,Oto-Manguean,North America,20.1666666667,-99.1666666667
1865,oto,iow,iowa1245,Oto,Core Siouan,Siouan,North America,40.5,-96.0
1866,otr,otr,otor1240,Otoro,Heiban,Kordofanian,Africa,11.1666666667,30.5
1867,ots,otm,east2556,Otomí (Sierra),Otomian,Oto-Manguean,North America,20.6666666667,-98.8333333333
1868,owc,gaz,west2721,Oromo (West-Central),Lowland East Cushitic,Afro-Asiatic,Africa,9.0,37.0
1869,owi,owi,owin1240,Owininga,Left May,Left May,Papunesia,-4.5,141.75
1870,oya,ori,nucl1284,Oriya,Indic,Indo-European,Eurasia,21.0,85.0
1871,paa,pqa,paaa1242,Pa'a,West Chadic,Afro-Asiatic,Africa,11.0,9.25
1872,pac,pac,paco1243,Pacoh,Katuic,Austro-Asiatic,Eurasia,16.4166666667,107.083333333
1873,pad,pdo,pado1242,Padoe,Celebic,Austronesian,Papunesia,-2.33333333333,121.333333333
1874,pae,pbb,paez1247,Páez,Páezan,Páezan,South America,2.66666666667,-76.0
1875,pag,pgu,pagu1249,Pagu,North Halmaheran,West Papuan,Papunesia,1.25,127.75
1876,pai,pwn,paiw1248,Paiwan,Paiwan,Austronesian,Papunesia,22.5,120.833333333
1877,pak,pkn,paka1251,Pakanha,Northern Pama-Nyungan,Pama-Nyungan,Australia,-14.5,142.416666667
1878,pal,pau,pala1344,Palauan,Palauan,Austronesian,Papunesia,7.5,134.583333333
1879,pam,pbs,cent2145,Pame,Pamean,Oto-Manguean,North America,22.0,-99.5
1880,pan,pan,panj1256,Panjabi,Indic,Indo-European,Eurasia,31.0,74.0
1881,pap,pap,papi1253,Papiamentu,Creoles and Pidgins,other,North America,12.25,-69.0
1882,par,lkr,pari1256,Päri,Nilotic,Eastern Sudanic,Africa,5.0,32.5
1883,pat,ptp,pate1247,Patep,Oceanic,Austronesian,Papunesia,-6.91666666667,146.583333333
1884,pau,pad,paum1247,Paumarí,Arauan,Arauan,South America,-6.0,-64.0
1885,paw,pwa,pawa1255,Pawaian,Pawaian,Teberan-Pawaian,Papunesia,-7.0,145.083333333
1886,pba,pia,pima1248,Pima Bajo,Tepiman,Uto-Aztecan,North America,29.0,-111.0
1887,pcm,poc,poqo1253,Poqomam,Mayan,Mayan,North America,14.6666666667,-90.5
1888,pdp,ppo,folo1238,Folopa,Teberan,Teberan-Pawaian,Papunesia,-7.0,144.5
1889,pec,pay,pech1241,Pech,Paya,Chibchan,North America,15.0,-85.5
1890,pem,aoc,pemo1248,Pemon,Cariban,Cariban,South America,5.33333333333,-62.0
1891,pen,peg,peng1244,Pengo,South-Central Dravidian,Dravidian,Eurasia,19.8333333333,83.8333333333
1892,per,pip,pero1241,Pero,West Chadic,Afro-Asiatic,Africa,9.58333333333,11.0
1893,pga,plg,pila1245,Pilagá,South Guaicuruan,Guaicuruan,South America,-25.0,-60.0
1894,pgl,pif,ping1243,Pingilapese,Oceanic,Austronesian,Papunesia,6.21666666667,160.7
1895,phl,pww,pwon1235,Phlong,Karen,Sino-Tibetan,Eurasia,15.0,99.0
1896,pia,pid,piar1243,Piaroa,Piaroa,Sáliban,South America,5.0,-67.0
1897,pil,piv,pile1238,Pileni,Oceanic,Austronesian,Papunesia,-10.2166666667,166.216666667
1898,pin,piu,pint1250,Pintupi,Western Pama-Nyungan,Pama-Nyungan,Australia,-23.0,129.0
1899,pip,ppl,pipi1250,Pipil,Aztecan,Uto-Aztecan,North America,13.8333333333,-89.5833333333
1900,pir,pib,yine1238,Piro,Purus,Arawakan,South America,-11.0,-73.5
